subset,slide_id,patch_id,biological_class,medical_center
tumor-RUMC,tumor_064,70961,tumor,RUMC
tumor-RUMC,tumor_047,61447,tumor,RUMC
normal-UMCU,normal_147,33360,normal,UMCU
normal-RUMC,normal_027,65037,normal,RUMC
tumor-UMCU,tumor_109,32810,tumor,UMCU
normal-UMCU,test_095,11008,normal,UMCU
tumor-UMCU,test_016,7741,tumor,UMCU
tumor-RUMC,tumor_039,55524,tumor,RUMC
tumor-UMCU,tumor_110,15447,tumor,UMCU
tumor-UMCU,tumor_072,4814,tumor,UMCU
tumor-RUMC,tumor_044,61259,tumor,RUMC
normal-RUMC,test_059,35540,normal,RUMC
tumor-UMCU,test_026,10210,tumor,UMCU
tumor-UMCU,tumor_101,27192,tumor,UMCU
normal-UMCU,normal_141,4845,normal,UMCU
normal-RUMC,normal_027,70636,normal,RUMC
tumor-UMCU,test_026,8772,tumor,UMCU
tumor-UMCU,tumor_109,32630,tumor,UMCU
tumor-UMCU,tumor_078,27667,tumor,UMCU
tumor-RUMC,tumor_044,61680,tumor,RUMC
normal-RUMC,test_039,60234,normal,RUMC
normal-RUMC,normal_059,27092,normal,RUMC
tumor-RUMC,test_040,59462,tumor,RUMC
normal-UMCU,normal_101,23294,normal,UMCU
normal-RUMC,normal_054,22707,normal,RUMC
normal-RUMC,normal_061,26529,normal,RUMC
normal-RUMC,test_059,32528,normal,RUMC
tumor-RUMC,tumor_016,33145,tumor,RUMC
normal-RUMC,normal_064,68938,normal,RUMC
normal-RUMC,normal_061,26259,normal,RUMC
normal-RUMC,normal_064,33653,normal,RUMC
tumor-UMCU,tumor_110,5506,tumor,UMCU
normal-UMCU,normal_130,14081,normal,UMCU
tumor-RUMC,tumor_039,56375,tumor,RUMC
tumor-RUMC,tumor_009,66389,tumor,RUMC
tumor-UMCU,tumor_078,10312,tumor,UMCU
tumor-UMCU,tumor_109,33332,tumor,UMCU
normal-UMCU,normal_103,18427,normal,UMCU
tumor-UMCU,tumor_089,17054,tumor,UMCU
normal-UMCU,normal_125,25090,normal,UMCU
normal-UMCU,normal_130,25304,normal,UMCU
normal-RUMC,normal_094,27914,normal,RUMC
normal-RUMC,normal_097,53092,normal,RUMC
tumor-RUMC,test_068,39651,tumor,RUMC
normal-RUMC,normal_059,47784,normal,RUMC
tumor-UMCU,tumor_095,21583,tumor,UMCU
tumor-RUMC,tumor_046,55321,tumor,RUMC
normal-RUMC,test_035,25248,normal,RUMC
normal-UMCU,normal_150,13044,normal,UMCU
tumor-RUMC,tumor_016,31857,tumor,RUMC
normal-UMCU,normal_121,55470,normal,UMCU
tumor-RUMC,tumor_009,15562,tumor,RUMC
normal-UMCU,normal_147,12563,normal,UMCU
normal-UMCU,normal_125,35670,normal,UMCU
tumor-UMCU,test_114,29033,tumor,UMCU
tumor-UMCU,test_113,31416,tumor,UMCU
tumor-RUMC,tumor_068,32900,tumor,RUMC
tumor-RUMC,tumor_009,63017,tumor,RUMC
tumor-RUMC,tumor_068,37251,tumor,RUMC
normal-RUMC,normal_061,16161,normal,RUMC
tumor-UMCU,test_073,13963,tumor,UMCU
normal-UMCU,test_109,30067,normal,UMCU
normal-RUMC,test_059,34161,normal,RUMC
normal-UMCU,normal_103,14723,normal,UMCU
tumor-UMCU,tumor_090,18057,tumor,UMCU
normal-RUMC,test_059,32869,normal,RUMC
normal-RUMC,normal_061,48984,normal,RUMC
tumor-RUMC,tumor_047,26177,tumor,RUMC
tumor-RUMC,tumor_058,34409,tumor,RUMC
normal-UMCU,normal_112,14378,normal,UMCU
tumor-RUMC,tumor_046,53593,tumor,RUMC
normal-RUMC,test_039,49117,normal,RUMC
normal-UMCU,normal_116,16891,normal,UMCU
tumor-RUMC,test_021,47004,tumor,RUMC
tumor-RUMC,tumor_044,48728,tumor,RUMC
normal-RUMC,normal_027,49044,normal,RUMC
tumor-UMCU,test_016,10502,tumor,UMCU
normal-UMCU,normal_125,14793,normal,UMCU
normal-RUMC,normal_064,63467,normal,RUMC
normal-UMCU,normal_130,10944,normal,UMCU
normal-UMCU,normal_141,15333,normal,UMCU
normal-UMCU,normal_147,36200,normal,UMCU
normal-UMCU,normal_112,8338,normal,UMCU
normal-UMCU,test_044,20412,normal,UMCU
tumor-UMCU,tumor_095,23865,tumor,UMCU
normal-UMCU,normal_112,40031,normal,UMCU
tumor-UMCU,test_016,4830,tumor,UMCU
normal-UMCU,test_044,2186,normal,UMCU
normal-UMCU,normal_125,25752,normal,UMCU
normal-RUMC,test_059,27444,normal,RUMC
normal-UMCU,normal_133,34291,normal,UMCU
tumor-RUMC,test_040,46470,tumor,RUMC
tumor-UMCU,tumor_078,26200,tumor,UMCU
tumor-UMCU,tumor_102,18307,tumor,UMCU
tumor-UMCU,test_114,7806,tumor,UMCU
tumor-UMCU,tumor_088,14820,tumor,UMCU
tumor-UMCU,test_026,7754,tumor,UMCU
tumor-RUMC,tumor_044,55645,tumor,RUMC
normal-RUMC,test_081,64173,normal,RUMC
tumor-UMCU,tumor_095,20326,tumor,UMCU
normal-RUMC,normal_045,41621,normal,RUMC
normal-UMCU,normal_147,18518,normal,UMCU
tumor-UMCU,test_073,8207,tumor,UMCU
tumor-RUMC,tumor_068,37246,tumor,RUMC
tumor-RUMC,tumor_068,35534,tumor,RUMC
tumor-UMCU,tumor_089,26971,tumor,UMCU
normal-UMCU,normal_116,5029,normal,UMCU
normal-UMCU,normal_116,15417,normal,UMCU
tumor-UMCU,tumor_101,8013,tumor,UMCU
tumor-RUMC,tumor_068,34596,tumor,RUMC
tumor-RUMC,tumor_044,58686,tumor,RUMC
normal-UMCU,normal_137,56327,normal,UMCU
normal-RUMC,normal_017,29127,normal,RUMC
normal-RUMC,normal_061,62980,normal,RUMC
normal-UMCU,test_095,5404,normal,UMCU
tumor-UMCU,tumor_109,34041,tumor,UMCU
normal-UMCU,test_095,20558,normal,UMCU
normal-UMCU,normal_147,20685,normal,UMCU
normal-RUMC,test_081,30291,normal,RUMC
tumor-UMCU,tumor_078,31800,tumor,UMCU
normal-RUMC,test_081,55940,normal,RUMC
tumor-UMCU,tumor_095,22630,tumor,UMCU
normal-RUMC,test_107,50381,normal,RUMC
tumor-UMCU,test_114,6853,tumor,UMCU
normal-RUMC,test_039,59784,normal,RUMC
normal-UMCU,normal_130,6549,normal,UMCU
normal-UMCU,normal_101,20425,normal,UMCU
normal-UMCU,test_044,7412,normal,UMCU
normal-UMCU,normal_138,24649,normal,UMCU
tumor-UMCU,test_114,29026,tumor,UMCU
normal-UMCU,test_034,16159,normal,UMCU
tumor-RUMC,test_040,42190,tumor,RUMC
normal-RUMC,test_107,44706,normal,RUMC
normal-UMCU,normal_150,10415,normal,UMCU
tumor-RUMC,test_040,54705,tumor,RUMC
tumor-RUMC,tumor_068,31724,tumor,RUMC
normal-UMCU,normal_121,38149,normal,UMCU
tumor-RUMC,tumor_058,27565,tumor,RUMC
tumor-UMCU,tumor_085,11602,tumor,UMCU
normal-UMCU,normal_103,8431,normal,UMCU
tumor-RUMC,tumor_064,70526,tumor,RUMC
normal-UMCU,normal_103,19303,normal,UMCU
tumor-RUMC,tumor_026,74387,tumor,RUMC
normal-RUMC,normal_027,49465,normal,RUMC
normal-RUMC,test_035,27050,normal,RUMC
normal-UMCU,normal_121,16807,normal,UMCU
tumor-RUMC,tumor_068,35973,tumor,RUMC
normal-RUMC,normal_045,45076,normal,RUMC
normal-UMCU,normal_150,11698,normal,UMCU
normal-UMCU,normal_116,5436,normal,UMCU
normal-UMCU,normal_138,50062,normal,UMCU
tumor-RUMC,test_090,31573,tumor,RUMC
tumor-RUMC,tumor_064,14539,tumor,RUMC
normal-UMCU,test_034,18825,normal,UMCU
tumor-RUMC,tumor_068,33434,tumor,RUMC
normal-UMCU,normal_125,41515,normal,UMCU
tumor-UMCU,test_113,27446,tumor,UMCU
tumor-RUMC,tumor_058,33558,tumor,RUMC
normal-RUMC,normal_097,60106,normal,RUMC
tumor-RUMC,tumor_068,33848,tumor,RUMC
tumor-UMCU,tumor_109,32646,tumor,UMCU
tumor-UMCU,tumor_095,23443,tumor,UMCU
normal-RUMC,normal_064,50667,normal,RUMC
normal-RUMC,normal_027,25367,normal,RUMC
tumor-UMCU,tumor_089,36861,tumor,UMCU
normal-UMCU,normal_150,8476,normal,UMCU
tumor-UMCU,tumor_078,13383,tumor,UMCU
tumor-RUMC,test_040,53391,tumor,RUMC
tumor-RUMC,test_021,51269,tumor,RUMC
tumor-UMCU,tumor_078,18384,tumor,UMCU
normal-UMCU,normal_133,8074,normal,UMCU
normal-RUMC,normal_064,68129,normal,RUMC
normal-UMCU,normal_147,19576,normal,UMCU
tumor-UMCU,tumor_072,6212,tumor,UMCU
normal-UMCU,normal_133,30997,normal,UMCU
normal-RUMC,test_056,39127,normal,RUMC
normal-RUMC,test_056,67302,normal,RUMC
normal-RUMC,test_039,49126,normal,RUMC
normal-UMCU,test_034,16697,normal,UMCU
normal-UMCU,normal_133,40993,normal,UMCU
normal-UMCU,normal_125,39652,normal,UMCU
tumor-RUMC,tumor_068,35133,tumor,RUMC
tumor-RUMC,tumor_064,22644,tumor,RUMC
tumor-UMCU,tumor_110,8989,tumor,UMCU
tumor-RUMC,tumor_064,56730,tumor,RUMC
normal-UMCU,normal_101,13104,normal,UMCU
normal-RUMC,test_059,46575,normal,RUMC
normal-RUMC,test_007,33126,normal,RUMC
normal-RUMC,normal_061,37496,normal,RUMC
normal-RUMC,test_039,54628,normal,RUMC
tumor-RUMC,tumor_026,20483,tumor,RUMC
normal-RUMC,normal_094,40230,normal,RUMC
tumor-RUMC,tumor_011,61128,tumor,RUMC
normal-RUMC,test_039,58506,normal,RUMC
normal-UMCU,normal_112,10667,normal,UMCU
normal-UMCU,normal_101,14938,normal,UMCU
tumor-RUMC,tumor_011,51197,tumor,RUMC
tumor-RUMC,tumor_055,51329,tumor,RUMC
normal-RUMC,test_081,26010,normal,RUMC
tumor-RUMC,tumor_011,46885,tumor,RUMC
tumor-RUMC,tumor_016,32296,tumor,RUMC
normal-UMCU,normal_137,59685,normal,UMCU
normal-UMCU,normal_112,42912,normal,UMCU
tumor-UMCU,tumor_095,30356,tumor,UMCU
tumor-RUMC,tumor_058,26269,tumor,RUMC
normal-RUMC,normal_064,42106,normal,RUMC
tumor-UMCU,tumor_085,23366,tumor,UMCU
normal-UMCU,normal_141,18882,normal,UMCU
tumor-UMCU,tumor_102,15667,tumor,UMCU
normal-UMCU,test_034,9934,normal,UMCU
tumor-UMCU,tumor_090,13299,tumor,UMCU
tumor-UMCU,test_073,17105,tumor,UMCU
tumor-RUMC,test_090,39107,tumor,RUMC
tumor-UMCU,tumor_090,14806,tumor,UMCU
normal-RUMC,test_035,52530,normal,RUMC
tumor-UMCU,tumor_088,46125,tumor,UMCU
normal-RUMC,normal_061,23930,normal,RUMC
tumor-RUMC,test_090,45834,tumor,RUMC
tumor-RUMC,tumor_064,14102,tumor,RUMC
normal-RUMC,normal_097,25514,normal,RUMC
tumor-UMCU,tumor_101,7449,tumor,UMCU
tumor-RUMC,test_090,36193,tumor,RUMC
tumor-RUMC,tumor_026,26107,tumor,RUMC
normal-RUMC,test_107,46857,normal,RUMC
tumor-UMCU,test_105,20348,tumor,UMCU
normal-UMCU,normal_138,21729,normal,UMCU
tumor-UMCU,test_026,7778,tumor,UMCU
tumor-RUMC,tumor_039,50328,tumor,RUMC
tumor-UMCU,tumor_085,13039,tumor,UMCU
normal-RUMC,test_059,49499,normal,RUMC
tumor-UMCU,tumor_089,31412,tumor,UMCU
normal-RUMC,test_059,50326,normal,RUMC
tumor-RUMC,tumor_046,47156,tumor,RUMC
tumor-RUMC,tumor_039,43407,tumor,RUMC
tumor-RUMC,tumor_039,55089,tumor,RUMC
normal-UMCU,normal_133,4616,normal,UMCU
tumor-RUMC,tumor_068,35959,tumor,RUMC
tumor-RUMC,tumor_009,53676,tumor,RUMC
normal-RUMC,test_081,50905,normal,RUMC
normal-RUMC,test_107,46007,normal,RUMC
tumor-RUMC,tumor_026,17566,tumor,RUMC
normal-UMCU,normal_147,45073,normal,UMCU
tumor-RUMC,tumor_046,18243,tumor,RUMC
tumor-UMCU,test_114,14230,tumor,UMCU
normal-UMCU,test_034,28287,normal,UMCU
normal-UMCU,normal_112,22548,normal,UMCU
tumor-RUMC,test_021,46501,tumor,RUMC
normal-RUMC,normal_059,58907,normal,RUMC
normal-UMCU,normal_133,37172,normal,UMCU
tumor-UMCU,tumor_102,14653,tumor,UMCU
tumor-UMCU,tumor_110,12924,tumor,UMCU
tumor-UMCU,tumor_101,11807,tumor,UMCU
tumor-RUMC,tumor_009,50296,tumor,RUMC
normal-RUMC,normal_045,71834,normal,RUMC
tumor-RUMC,test_090,21960,tumor,RUMC
tumor-UMCU,test_105,8127,tumor,UMCU
tumor-UMCU,tumor_101,7733,tumor,UMCU
tumor-UMCU,tumor_088,50282,tumor,UMCU
normal-UMCU,normal_121,55005,normal,UMCU
normal-UMCU,normal_138,11996,normal,UMCU
normal-UMCU,normal_116,5196,normal,UMCU
normal-RUMC,normal_059,38190,normal,RUMC
tumor-UMCU,tumor_110,9262,tumor,UMCU
tumor-UMCU,tumor_078,15119,tumor,UMCU
tumor-RUMC,test_090,16234,tumor,RUMC
normal-UMCU,test_095,18777,normal,UMCU
normal-UMCU,normal_116,4205,normal,UMCU
tumor-RUMC,tumor_068,35979,tumor,RUMC
normal-RUMC,normal_027,45218,normal,RUMC
tumor-UMCU,tumor_085,12675,tumor,UMCU
normal-RUMC,test_107,44695,normal,RUMC
tumor-UMCU,test_016,16897,tumor,UMCU
tumor-UMCU,tumor_109,34555,tumor,UMCU
tumor-UMCU,tumor_090,16338,tumor,UMCU
tumor-RUMC,tumor_026,28273,tumor,RUMC
tumor-RUMC,tumor_068,32478,tumor,RUMC
normal-RUMC,test_007,51680,normal,RUMC
tumor-UMCU,test_026,7551,tumor,UMCU
normal-RUMC,normal_035,39482,normal,RUMC
tumor-RUMC,tumor_016,36166,tumor,RUMC
tumor-UMCU,tumor_109,34386,tumor,UMCU
tumor-UMCU,tumor_085,10038,tumor,UMCU
normal-RUMC,normal_017,42911,normal,RUMC
normal-UMCU,test_109,34084,normal,UMCU
normal-RUMC,test_039,18793,normal,RUMC
tumor-RUMC,tumor_064,15850,tumor,RUMC
normal-RUMC,test_056,17514,normal,RUMC
normal-RUMC,normal_054,27923,normal,RUMC
normal-RUMC,normal_054,14950,normal,RUMC
normal-UMCU,normal_101,17465,normal,UMCU
tumor-RUMC,tumor_064,70962,tumor,RUMC
normal-UMCU,normal_130,14058,normal,UMCU
tumor-RUMC,tumor_054,38142,tumor,RUMC
tumor-RUMC,tumor_044,56961,tumor,RUMC
normal-UMCU,test_044,7713,normal,UMCU
normal-RUMC,test_059,44812,normal,RUMC
tumor-RUMC,test_021,52994,tumor,RUMC
normal-UMCU,normal_101,17500,normal,UMCU
normal-UMCU,normal_125,14610,normal,UMCU
tumor-UMCU,tumor_085,12647,tumor,UMCU
tumor-UMCU,test_026,10613,tumor,UMCU
tumor-RUMC,tumor_026,19281,tumor,RUMC
normal-UMCU,test_034,15042,normal,UMCU
normal-UMCU,normal_101,10256,normal,UMCU
normal-RUMC,normal_097,49815,normal,RUMC
normal-RUMC,test_059,68145,normal,RUMC
normal-UMCU,test_034,7228,normal,UMCU
tumor-RUMC,test_021,41418,tumor,RUMC
normal-UMCU,normal_133,34427,normal,UMCU
normal-UMCU,normal_133,6999,normal,UMCU
tumor-UMCU,test_113,14798,tumor,UMCU
tumor-RUMC,tumor_026,25235,tumor,RUMC
normal-RUMC,normal_035,37833,normal,RUMC
tumor-RUMC,tumor_047,27007,tumor,RUMC
normal-RUMC,normal_027,47747,normal,RUMC
tumor-RUMC,tumor_058,39177,tumor,RUMC
tumor-RUMC,tumor_054,31654,tumor,RUMC
tumor-RUMC,tumor_055,56951,tumor,RUMC
normal-UMCU,normal_150,8981,normal,UMCU
normal-RUMC,test_081,43953,normal,RUMC
tumor-UMCU,tumor_085,12672,tumor,UMCU
normal-UMCU,normal_130,6240,normal,UMCU
tumor-UMCU,tumor_089,8719,tumor,UMCU
normal-UMCU,normal_103,16280,normal,UMCU
tumor-UMCU,test_026,6965,tumor,UMCU
tumor-UMCU,tumor_088,14991,tumor,UMCU
normal-UMCU,normal_112,42481,normal,UMCU
tumor-RUMC,tumor_026,59232,tumor,RUMC
normal-UMCU,test_095,19993,normal,UMCU
tumor-RUMC,tumor_064,70102,tumor,RUMC
tumor-RUMC,tumor_026,54925,tumor,RUMC
tumor-RUMC,tumor_011,46439,tumor,RUMC
normal-UMCU,normal_130,6973,normal,UMCU
normal-UMCU,normal_138,14407,normal,UMCU
normal-UMCU,normal_137,41840,normal,UMCU
normal-RUMC,normal_035,17100,normal,RUMC
tumor-RUMC,tumor_064,11949,tumor,RUMC
tumor-UMCU,tumor_085,11614,tumor,UMCU
tumor-UMCU,tumor_110,12144,tumor,UMCU
normal-UMCU,test_034,21213,normal,UMCU
normal-UMCU,normal_116,4977,normal,UMCU
normal-UMCU,normal_125,15412,normal,UMCU
normal-RUMC,test_059,65185,normal,RUMC
tumor-UMCU,tumor_072,30026,tumor,UMCU
tumor-RUMC,tumor_054,58101,tumor,RUMC
tumor-RUMC,tumor_068,36296,tumor,RUMC
tumor-UMCU,tumor_101,11253,tumor,UMCU
tumor-UMCU,tumor_089,16430,tumor,UMCU
normal-UMCU,normal_121,17661,normal,UMCU
tumor-RUMC,tumor_047,62682,tumor,RUMC
normal-RUMC,normal_097,28876,normal,RUMC
normal-UMCU,normal_133,8788,normal,UMCU
normal-UMCU,normal_112,10839,normal,UMCU
tumor-RUMC,tumor_011,65458,tumor,RUMC
normal-UMCU,normal_130,9341,normal,UMCU
normal-RUMC,normal_045,50267,normal,RUMC
tumor-RUMC,tumor_068,33328,tumor,RUMC
tumor-RUMC,tumor_055,60389,tumor,RUMC
tumor-RUMC,tumor_054,55913,tumor,RUMC
tumor-RUMC,tumor_064,18332,tumor,RUMC
normal-UMCU,test_034,4804,normal,UMCU
tumor-RUMC,tumor_044,55631,tumor,RUMC
normal-RUMC,test_039,20066,normal,RUMC
tumor-UMCU,test_073,10231,tumor,UMCU
tumor-UMCU,test_026,10624,tumor,UMCU
normal-UMCU,test_034,12488,normal,UMCU
normal-UMCU,normal_112,40800,normal,UMCU
tumor-UMCU,tumor_102,56857,tumor,UMCU
tumor-UMCU,tumor_089,9571,tumor,UMCU
normal-RUMC,test_007,26184,normal,RUMC
tumor-RUMC,tumor_039,55512,tumor,RUMC
normal-UMCU,normal_133,20333,normal,UMCU
tumor-UMCU,tumor_089,15222,tumor,UMCU
tumor-RUMC,tumor_058,28867,tumor,RUMC
normal-UMCU,normal_103,6965,normal,UMCU
tumor-UMCU,test_114,11958,tumor,UMCU
tumor-UMCU,test_016,9413,tumor,UMCU
normal-UMCU,normal_150,10294,normal,UMCU
tumor-RUMC,tumor_068,36396,tumor,RUMC
tumor-RUMC,tumor_047,32824,tumor,RUMC
tumor-RUMC,tumor_047,28281,tumor,RUMC
normal-UMCU,test_109,9246,normal,UMCU
tumor-RUMC,test_068,29271,tumor,RUMC
tumor-UMCU,tumor_095,20528,tumor,UMCU
normal-UMCU,normal_138,25272,normal,UMCU
normal-UMCU,normal_121,60864,normal,UMCU
tumor-RUMC,tumor_009,15144,tumor,RUMC
normal-UMCU,test_044,12064,normal,UMCU
normal-RUMC,test_081,57158,normal,RUMC
normal-RUMC,test_039,65851,normal,RUMC
tumor-UMCU,tumor_085,27387,tumor,UMCU
normal-UMCU,normal_150,6984,normal,UMCU
tumor-RUMC,tumor_039,39949,tumor,RUMC
tumor-RUMC,tumor_058,38305,tumor,RUMC
tumor-UMCU,tumor_072,31241,tumor,UMCU
tumor-UMCU,tumor_078,28097,tumor,UMCU
tumor-UMCU,test_105,33362,tumor,UMCU
tumor-UMCU,tumor_088,15167,tumor,UMCU
tumor-UMCU,tumor_101,6891,tumor,UMCU
normal-UMCU,normal_116,13361,normal,UMCU
tumor-RUMC,tumor_044,56485,tumor,RUMC
tumor-RUMC,tumor_046,44093,tumor,RUMC
normal-UMCU,normal_133,36457,normal,UMCU
tumor-RUMC,tumor_046,38931,tumor,RUMC
normal-RUMC,normal_045,43513,normal,RUMC
tumor-RUMC,tumor_039,42537,tumor,RUMC
tumor-RUMC,tumor_026,23590,tumor,RUMC
tumor-UMCU,tumor_085,23018,tumor,UMCU
normal-UMCU,normal_125,12901,normal,UMCU
tumor-RUMC,tumor_016,34021,tumor,RUMC
tumor-UMCU,tumor_085,26519,tumor,UMCU
normal-UMCU,normal_101,15438,normal,UMCU
normal-RUMC,normal_035,39549,normal,RUMC
normal-UMCU,normal_103,6094,normal,UMCU
normal-RUMC,normal_097,17749,normal,RUMC
tumor-RUMC,tumor_016,29265,tumor,RUMC
normal-UMCU,normal_137,12225,normal,UMCU
tumor-RUMC,tumor_064,70101,tumor,RUMC
normal-UMCU,normal_137,8755,normal,UMCU
normal-UMCU,normal_112,24423,normal,UMCU
tumor-UMCU,tumor_109,34556,tumor,UMCU
normal-UMCU,normal_101,23562,normal,UMCU
normal-RUMC,test_107,49006,normal,RUMC
normal-RUMC,test_107,45994,normal,RUMC
normal-UMCU,normal_133,36613,normal,UMCU
tumor-UMCU,tumor_085,13040,tumor,UMCU
tumor-RUMC,test_090,47510,tumor,RUMC
normal-UMCU,normal_116,11676,normal,UMCU
tumor-RUMC,tumor_016,36581,tumor,RUMC
normal-RUMC,normal_094,31189,normal,RUMC
normal-UMCU,normal_141,18591,normal,UMCU
tumor-UMCU,tumor_102,58490,tumor,UMCU
tumor-UMCU,test_114,8928,tumor,UMCU
normal-UMCU,normal_133,40626,normal,UMCU
tumor-UMCU,tumor_095,28063,tumor,UMCU
normal-UMCU,normal_116,3586,normal,UMCU
normal-RUMC,test_039,66716,normal,RUMC
normal-RUMC,normal_017,37758,normal,RUMC
tumor-UMCU,test_073,14808,tumor,UMCU
normal-UMCU,normal_121,54391,normal,UMCU
normal-UMCU,normal_138,46092,normal,UMCU
tumor-UMCU,test_113,17780,tumor,UMCU
tumor-RUMC,tumor_047,31580,tumor,RUMC
normal-RUMC,normal_054,12349,normal,RUMC
tumor-UMCU,tumor_109,35255,tumor,UMCU
normal-UMCU,normal_133,32664,normal,UMCU
tumor-RUMC,test_021,40468,tumor,RUMC
normal-RUMC,test_007,22326,normal,RUMC
normal-UMCU,normal_125,19997,normal,UMCU
tumor-UMCU,tumor_072,29668,tumor,UMCU
tumor-UMCU,tumor_102,59506,tumor,UMCU
normal-RUMC,normal_017,45497,normal,RUMC
tumor-RUMC,tumor_044,69465,tumor,RUMC
tumor-RUMC,tumor_047,62204,tumor,RUMC
normal-UMCU,test_044,9135,normal,UMCU
tumor-RUMC,tumor_044,63863,tumor,RUMC
normal-RUMC,normal_059,51971,normal,RUMC
normal-RUMC,normal_017,44635,normal,RUMC
tumor-RUMC,tumor_055,54348,tumor,RUMC
tumor-UMCU,test_113,38078,tumor,UMCU
tumor-RUMC,tumor_055,52632,tumor,RUMC
tumor-RUMC,tumor_047,59780,tumor,RUMC
tumor-RUMC,test_068,34892,tumor,RUMC
normal-UMCU,normal_101,20885,normal,UMCU
tumor-RUMC,tumor_064,21785,tumor,RUMC
normal-RUMC,test_035,29560,normal,RUMC
normal-RUMC,test_081,64152,normal,RUMC
normal-UMCU,normal_130,10284,normal,UMCU
tumor-RUMC,tumor_058,26275,tumor,RUMC
normal-UMCU,normal_147,14245,normal,UMCU
tumor-UMCU,tumor_078,11643,tumor,UMCU
normal-RUMC,test_035,65020,normal,RUMC
normal-RUMC,normal_045,40323,normal,RUMC
tumor-UMCU,tumor_102,15657,tumor,UMCU
tumor-RUMC,tumor_054,47721,tumor,RUMC
normal-UMCU,normal_141,18363,normal,UMCU
normal-UMCU,normal_150,11964,normal,UMCU
tumor-UMCU,tumor_090,16770,tumor,UMCU
tumor-RUMC,tumor_011,66746,tumor,RUMC
tumor-RUMC,tumor_064,17144,tumor,RUMC
normal-RUMC,normal_061,35739,normal,RUMC
tumor-RUMC,tumor_068,35976,tumor,RUMC
tumor-UMCU,test_016,2076,tumor,UMCU
normal-RUMC,normal_027,65470,normal,RUMC
normal-UMCU,test_109,31570,normal,UMCU
normal-UMCU,test_109,13088,normal,UMCU
tumor-RUMC,tumor_026,19723,tumor,RUMC
normal-RUMC,test_059,57516,normal,RUMC
normal-RUMC,normal_094,53222,normal,RUMC
normal-UMCU,normal_137,26913,normal,UMCU
tumor-UMCU,test_113,27218,tumor,UMCU
tumor-UMCU,tumor_088,46473,tumor,UMCU
tumor-UMCU,tumor_085,21982,tumor,UMCU
normal-RUMC,test_007,61511,normal,RUMC
tumor-RUMC,tumor_026,25659,tumor,RUMC
normal-RUMC,normal_064,36606,normal,RUMC
normal-RUMC,normal_017,39051,normal,RUMC
normal-UMCU,test_044,16135,normal,UMCU
normal-UMCU,normal_103,3635,normal,UMCU
normal-UMCU,normal_103,5640,normal,UMCU
normal-RUMC,test_081,62960,normal,RUMC
tumor-UMCU,tumor_088,46307,tumor,UMCU
tumor-UMCU,tumor_101,27887,tumor,UMCU
tumor-UMCU,test_073,34587,tumor,UMCU
tumor-UMCU,test_105,39761,tumor,UMCU
normal-UMCU,normal_138,54477,normal,UMCU
tumor-UMCU,tumor_078,27222,tumor,UMCU
normal-UMCU,test_109,26069,normal,UMCU
normal-UMCU,normal_150,11219,normal,UMCU
normal-UMCU,normal_138,55303,normal,UMCU
normal-RUMC,normal_045,42264,normal,RUMC
normal-RUMC,test_007,32232,normal,RUMC
tumor-UMCU,tumor_072,5872,tumor,UMCU
normal-RUMC,normal_054,22309,normal,RUMC
normal-RUMC,normal_027,30991,normal,RUMC
normal-RUMC,normal_064,44234,normal,RUMC
tumor-UMCU,test_113,35349,tumor,UMCU
tumor-RUMC,tumor_026,55782,tumor,RUMC
normal-RUMC,normal_059,60778,normal,RUMC
normal-RUMC,test_007,70198,normal,RUMC
tumor-UMCU,tumor_102,57069,tumor,UMCU
normal-RUMC,normal_061,39715,normal,RUMC
tumor-UMCU,tumor_088,13054,tumor,UMCU
tumor-RUMC,tumor_055,54789,tumor,RUMC
normal-RUMC,normal_017,31722,normal,RUMC
normal-RUMC,test_056,21829,normal,RUMC
tumor-UMCU,test_105,23999,tumor,UMCU
tumor-UMCU,test_016,7013,tumor,UMCU
normal-UMCU,normal_103,17106,normal,UMCU
tumor-UMCU,tumor_088,46308,tumor,UMCU
normal-RUMC,normal_054,21844,normal,RUMC
normal-RUMC,test_107,51649,normal,RUMC
normal-RUMC,normal_017,33435,normal,RUMC
tumor-UMCU,tumor_090,16100,tumor,UMCU
normal-RUMC,normal_059,59919,normal,RUMC
normal-RUMC,test_059,41392,normal,RUMC
normal-UMCU,normal_125,34329,normal,UMCU
tumor-RUMC,tumor_026,70088,tumor,RUMC
normal-RUMC,test_039,58068,normal,RUMC
tumor-UMCU,test_073,14135,tumor,UMCU
tumor-UMCU,tumor_078,17845,tumor,UMCU
normal-UMCU,normal_112,37306,normal,UMCU
tumor-RUMC,tumor_011,60265,tumor,RUMC
tumor-UMCU,tumor_095,23886,tumor,UMCU
tumor-UMCU,tumor_088,50100,tumor,UMCU
normal-RUMC,test_081,56723,normal,RUMC
normal-UMCU,normal_125,16422,normal,UMCU
normal-RUMC,normal_027,29676,normal,RUMC
tumor-UMCU,test_026,8587,tumor,UMCU
normal-RUMC,normal_027,69357,normal,RUMC
normal-RUMC,normal_094,35920,normal,RUMC
tumor-RUMC,test_040,54274,tumor,RUMC
normal-RUMC,test_059,29561,normal,RUMC
normal-UMCU,normal_147,20350,normal,UMCU
tumor-UMCU,test_073,15924,tumor,UMCU
normal-RUMC,test_081,28354,normal,RUMC
